name,article_quality,country,Population (millions),region,revision_id
Michele Maylender,Start,Hungary,9.7,EASTERN EUROPE,1060046792
Tamás Mellár,Stub,Hungary,9.7,EASTERN EUROPE,1097718576
Zoltán Meskó,C,Hungary,9.7,EASTERN EUROPE,1110937437
Ernő Mesterházy,Start,Hungary,9.7,EASTERN EUROPE,1005684296
Mihály Mikes (politician),Start,Hungary,9.7,EASTERN EUROPE,1089407038
Mihály Mikes (soldier),Stub,Hungary,9.7,EASTERN EUROPE,935489367
Olivio Kocsis-Cake,Stub,Hungary,9.7,EASTERN EUROPE,1092496095
Andrea Ossoinack,Start,Hungary,9.7,EASTERN EUROPE,1033700734
Luigi Ossoinack,Start,Hungary,9.7,EASTERN EUROPE,1077318106
Péter Ovádi,Stub,Hungary,9.7,EASTERN EUROPE,1097719697
Dénes Pázmándy (1848–1936),Stub,Hungary,9.7,EASTERN EUROPE,1036159210
János Petki,Start,Hungary,9.7,EASTERN EUROPE,998207348
János Petrán,Stub,Hungary,9.7,EASTERN EUROPE,1014398007
Lajos Polgár,Stub,Hungary,9.7,EASTERN EUROPE,1027276981
Ferenc Pulszky,C,Hungary,9.7,EASTERN EUROPE,1102334486
János Radványi,Start,Hungary,9.7,EASTERN EUROPE,1045602198
Levin Rauch,Start,Hungary,9.7,EASTERN EUROPE,1072104164
Andor Schmuck,Stub,Hungary,9.7,EASTERN EUROPE,1021246758
László Sebián-Petrovszki,Stub,Hungary,9.7,EASTERN EUROPE,1097719762
Iván Skerlecz,Start,Hungary,9.7,EASTERN EUROPE,1076726694
László Sombori,Stub,Hungary,9.7,EASTERN EUROPE,788363884
László Szalay,Stub,Hungary,9.7,EASTERN EUROPE,1106194812
György Szapáry,C,Hungary,9.7,EASTERN EUROPE,1096176564
Réka Szemerkényi,Stub,Hungary,9.7,EASTERN EUROPE,1105359355
Lajos Szikszai,Start,Hungary,9.7,EASTERN EUROPE,1111996234
Pál Szinyei Merse,Start,Hungary,9.7,EASTERN EUROPE,1016918514
Géza Szőcs,Start,Hungary,9.7,EASTERN EUROPE,1108852170
Béla Szombati,Start,Hungary,9.7,EASTERN EUROPE,1008352289
Tamás Herczeg,Stub,Hungary,9.7,EASTERN EUROPE,1082123862
Pál Tar,Stub,Hungary,9.7,EASTERN EUROPE,949707048
László Teleki,Start,Hungary,9.7,EASTERN EUROPE,1097928622
Kálmán Thaly,Start,Hungary,9.7,EASTERN EUROPE,1084736333
György Thurzó,Start,Hungary,9.7,EASTERN EUROPE,1106931968
Tibor Farkas,C,Hungary,9.7,EASTERN EUROPE,1100155100
Tibor Nunkovics,Stub,Hungary,9.7,EASTERN EUROPE,1097719614
Bence Tordai,C,Hungary,9.7,EASTERN EUROPE,1101121076
Klára Ungár,Stub,Hungary,9.7,EASTERN EUROPE,1112628676
Vilmos Vályi-Nagy,C,Hungary,9.7,EASTERN EUROPE,1081859285
Géza Varga (politician),Stub,Hungary,9.7,EASTERN EUROPE,1098282906
András Várhelyi,Stub,Hungary,9.7,EASTERN EUROPE,1105370964
Miklós Vásárhelyi,Start,Hungary,9.7,EASTERN EUROPE,1057820739
Gusztáv Vizsolyi,Stub,Hungary,9.7,EASTERN EUROPE,934235506
Béla Vörösmarty,Stub,Hungary,9.7,EASTERN EUROPE,1083337667
Miklós Wesselényi,C,Hungary,9.7,EASTERN EUROPE,1112190028
Paul Wittich (politician),C,Hungary,9.7,EASTERN EUROPE,1106405565
Ásmundur Friðriksson,Stub,Iceland,0.4,NORTHERN EUROPE,1112618609
Bjarni Thorarensen,Stub,Iceland,0.4,NORTHERN EUROPE,1065699327
Björn Blöndal,Start,Iceland,0.4,NORTHERN EUROPE,1112618650
Lárus Blöndal,Stub,Iceland,0.4,NORTHERN EUROPE,1112618672
Brynjólfur Bjarnason,Start,Iceland,0.4,NORTHERN EUROPE,1115429265
Einar Olgeirsson,Start,Iceland,0.4,NORTHERN EUROPE,1112618799
Finnbogi Hermannsson,Stub,Iceland,0.4,NORTHERN EUROPE,1112618944
Gísli Marteinn Baldursson,Start,Iceland,0.4,NORTHERN EUROPE,1088341785
Gunnar Smári,Stub,Iceland,0.4,NORTHERN EUROPE,1074655786
Helgi Hjörvar,Stub,Iceland,0.4,NORTHERN EUROPE,1098241993
Ingi Björn Albertsson,Start,Iceland,0.4,NORTHERN EUROPE,1112619067
Pétur Havsteen,Stub,Iceland,0.4,NORTHERN EUROPE,1033642930
Thorkild Fjeldsted,Stub,Iceland,0.4,NORTHERN EUROPE,1113724499
K. G. Adiyodi,Stub,India,1417.2,SOUTH ASIA,1115170120
Ashok Kumar Gupta,C,India,1417.2,SOUTH ASIA,1114969496
Ranjit Singh Balian,Stub,India,1417.2,SOUTH ASIA,1099961285
Bankim Chandra Ray,Start,India,1417.2,SOUTH ASIA,1114709001
Banwari Lal Sharma,Stub,India,1417.2,SOUTH ASIA,1111275823
Bhikhabhai Baraiya,Stub,India,1417.2,SOUTH ASIA,1115381646
Tanmoy Bhattacharya,Stub,India,1417.2,SOUTH ASIA,1096443647
Dharmajan Bolgatty,GA,India,1417.2,SOUTH ASIA,1115174991
Sushanta Borgohain,Stub,India,1417.2,SOUTH ASIA,1096051172
Prabhabati Bose,Start,India,1417.2,SOUTH ASIA,1073867601
Adesh Kanwarjit Singh Brar,Start,India,1417.2,SOUTH ASIA,1101123268
Karan Kaur Brar,Start,India,1417.2,SOUTH ASIA,1096287242
Chabilal Upadhyaya,Start,India,1417.2,SOUTH ASIA,1106107039
Choorayi Kanaran,Stub,India,1417.2,SOUTH ASIA,1098285322
Dilip Choudhary,Stub,India,1417.2,SOUTH ASIA,1111277464
Mukesh Choudhary (politician),Start,India,1417.2,SOUTH ASIA,1107220568
Nandita Chowdhury,Stub,India,1417.2,SOUTH ASIA,1105758179
Vimal Chudasama,Stub,India,1417.2,SOUTH ASIA,1110838717
Abdul Rashid Dar,Start,India,1417.2,SOUTH ASIA,1106035212
Swaran Ram Darapuri,C,India,1417.2,SOUTH ASIA,1105248886
Jawaharlal Darda,Start,India,1417.2,SOUTH ASIA,1097060133
Muhammad Shafi Daudi,Start,India,1417.2,SOUTH ASIA,1106096390
Kanubhai Desai,Stub,India,1417.2,SOUTH ASIA,1112114660
Sahebrao Baradkar Deshmukh,Stub,India,1417.2,SOUTH ASIA,1023759230
Suresh Deshmukh,Stub,India,1417.2,SOUTH ASIA,1111277217
Rekha Devi,Stub,India,1417.2,SOUTH ASIA,1112678040
Subhash Dhote,Stub,India,1417.2,SOUTH ASIA,1096069303
Sohan Lal Dhusiya,Stub,India,1417.2,SOUTH ASIA,1111419397
Dilip Varma,Start,India,1417.2,SOUTH ASIA,1071231049
Dulal Chandra Das,Stub,India,1417.2,SOUTH ASIA,1085939763
Thirumagan Evera,Stub,India,1417.2,SOUTH ASIA,1111275675
Anant Gadgil,Stub,India,1417.2,SOUTH ASIA,1113024057
Hussain Rabi Gandhi,C,India,1417.2,SOUTH ASIA,1115100473
P. Geetha Jeevan,Start,India,1417.2,SOUTH ASIA,1112658696
Mohindra Kumar Ghosh,Stub,India,1417.2,SOUTH ASIA,1111421167
Bismita Gogoi,GA,India,1417.2,SOUTH ASIA,1103316767
Harjit Singh Grewal,Start,India,1417.2,SOUTH ASIA,1111223564
Janak Raj Gupta,Start,India,1417.2,SOUTH ASIA,1110854373
Kirat Singh Gurjar,Start,India,1417.2,SOUTH ASIA,1107516067
Gurnam Singh Charuni,C,India,1417.2,SOUTH ASIA,1113853261
Maddila Gurumoorthy,Start,India,1417.2,SOUTH ASIA,1111458519
Hari Shankar Mahor,Start,India,1417.2,SOUTH ASIA,1089275471
Harinath Debbarma,Stub,India,1417.2,SOUTH ASIA,1090913289
Harinder Pal Singh Chandumajra,Start,India,1417.2,SOUTH ASIA,1101188602
Syed Ahmad Hashmi,C,India,1417.2,SOUTH ASIA,1096051217
Banamali Hazra,Stub,India,1417.2,SOUTH ASIA,1098477615
G. Iyappan,Stub,India,1417.2,SOUTH ASIA,1111278112
D. P. Jadeja,Start,India,1417.2,SOUTH ASIA,1111432864
Pradhyumansinh Mahipatsinh Jadeja,Stub,India,1417.2,SOUTH ASIA,1112426323
Jagtarandas,Stub,India,1417.2,SOUTH ASIA,1066642161
Thekedar Madan Lal Jalalpur,Stub,India,1417.2,SOUTH ASIA,1101188615
Jalam Singh Rawlot,Stub,India,1417.2,SOUTH ASIA,1109454270
Jayant Malhoutra,Stub,India,1417.2,SOUTH ASIA,1096046315
J. Jayalalithaa,GA,India,1417.2,SOUTH ASIA,1114164348
K.N. Joglekar,Stub,India,1417.2,SOUTH ASIA,1098082285
Kalo Chandramani,Stub,India,1417.2,SOUTH ASIA,1111421328
Atul Khatik,Stub,India,1417.2,SOUTH ASIA,1111298963
Dariyav Khatik,Stub,India,1417.2,SOUTH ASIA,1099632072
Munshilal Khatik,Stub,India,1417.2,SOUTH ASIA,1107443264
Gurmeet Singh Khuddian,Start,India,1417.2,SOUTH ASIA,1096416461
Man Singh Kinsariya,Start,India,1417.2,SOUTH ASIA,1102485294
Konijeti Rosaiah Ministry,Start,India,1417.2,SOUTH ASIA,1100899531
K. M. Krishnamurthy,Stub,India,1417.2,SOUTH ASIA,1053491127
C. Krishnamurali,Stub,India,1417.2,SOUTH ASIA,1096044942
Jibesh Kumar,Start,India,1417.2,SOUTH ASIA,1111278342
Sukhwinder Kumar,Stub,India,1417.2,SOUTH ASIA,1101188666
Arun Lad,Start,India,1417.2,SOUTH ASIA,1111298855
Lalit Meena,Stub,India,1417.2,SOUTH ASIA,1091207252
Delilah Lobo,Start,India,1417.2,SOUTH ASIA,1114403137
G. Loganathan,Stub,India,1417.2,SOUTH ASIA,1096045640
Sundar Singh Majithia,Start,India,1417.2,SOUTH ASIA,1112062213
Gunda Mallesh,Stub,India,1417.2,SOUTH ASIA,1105767593
Jagannath Mallick,Start,India,1417.2,SOUTH ASIA,1111446959
Girindra Mallik,Stub,India,1417.2,SOUTH ASIA,1111276196
Jyotsna Mandi,Stub,India,1417.2,SOUTH ASIA,1098477649
Mange Ram Gupta,Start,India,1417.2,SOUTH ASIA,1103929496
K. Manickam,Stub,India,1417.2,SOUTH ASIA,1115077542
D. Manjunath,Stub,India,1417.2,SOUTH ASIA,1105767572
Jignesh Mevani,FA,India,1417.2,SOUTH ASIA,1107663464
Suresh Chandra Mishra,Stub,India,1417.2,SOUTH ASIA,1111419852
Mohammad Anzar Nayeemi,Stub,India,1417.2,SOUTH ASIA,1111786757
Karnail Singh Peer Mohammad,Start,India,1417.2,SOUTH ASIA,1109685474
Mohit Mitra,Stub,India,1417.2,SOUTH ASIA,1052818947
Ahmed Mohiuddin (politician),Start,India,1417.2,SOUTH ASIA,1111421631
Anubrata Mondal,Stub,India,1417.2,SOUTH ASIA,1112464248
Bina Mondal,Stub,India,1417.2,SOUTH ASIA,1098477898
Hucheshwar Gurusidha Mudgal,Stub,India,1417.2,SOUTH ASIA,1034063701
Venkatreddy Mudnal,Start,India,1417.2,SOUTH ASIA,1096051788
Mukunda Behari Mullick,Start,India,1417.2,SOUTH ASIA,1112199012
Durga Murmu,Stub,India,1417.2,SOUTH ASIA,1096045507
L. Murugan,C,India,1417.2,SOUTH ASIA,1115206055
Ezhilan Naganathan,C,India,1417.2,SOUTH ASIA,1100361526
H. Nagesh,Stub,India,1417.2,SOUTH ASIA,1091434535
Jamyang Tsering Namgyal,C,India,1417.2,SOUTH ASIA,1113284239
Anant Namjoshi,Stub,India,1417.2,SOUTH ASIA,1111277210
Kanakeswar Narzary,Start,India,1417.2,SOUTH ASIA,1031832895
Hanumant Nirani,Stub,India,1417.2,SOUTH ASIA,1111298518
P Namgyal,Stub,India,1417.2,SOUTH ASIA,1111433530
Gopichand Padalkar,Start,India,1417.2,SOUTH ASIA,1107695229
Ajit Singh Pal,Stub,India,1417.2,SOUTH ASIA,1096043966
Kuka Parray,Stub,India,1417.2,SOUTH ASIA,1114179474
Jai Prakash Bhai Patel,Stub,India,1417.2,SOUTH ASIA,1076893724
Kanubhai Patel,Stub,India,1417.2,SOUTH ASIA,1111011782
B. G. Kolse Patil,C,India,1417.2,SOUTH ASIA,1085121062
Sangita Patil,Stub,India,1417.2,SOUTH ASIA,1096050347
T. P. Peethambaran,Stub,India,1417.2,SOUTH ASIA,1076354773
P. S. Nataraja Pillai,C,India,1417.2,SOUTH ASIA,1111423785
Varthur Prakash,Stub,India,1417.2,SOUTH ASIA,1101105445
Ragya Naik,Stub,India,1417.2,SOUTH ASIA,1079394340
Ziaur Rahman Barq,Start,India,1417.2,SOUTH ASIA,1112539146
Malyala Rajaiah,Start,India,1417.2,SOUTH ASIA,1111451139
Rajendra Singh Bidhuri,Stub,India,1417.2,SOUTH ASIA,1111277487
Lalit Chandra Rajkhowa,Stub,India,1417.2,SOUTH ASIA,1096047043
Ram Narayan Chaudhary,C,India,1417.2,SOUTH ASIA,1108696697
Munshi Rampal,Stub,India,1417.2,SOUTH ASIA,1068569015
Suresh Rana,Start,India,1417.2,SOUTH ASIA,1113426744
Ranbir Singh Latayan,Start,India,1417.2,SOUTH ASIA,1099852693
N. V. Rama Rao,Stub,India,1417.2,SOUTH ASIA,1066640027
Huzaifa Aamir Rashadi,Start,India,1417.2,SOUTH ASIA,1109206319
Prithiraj Rava,Stub,India,1417.2,SOUTH ASIA,1097050760
Vemula Prashanth Reddy,Stub,India,1417.2,SOUTH ASIA,1110579913
Renuka Das Bhalerao,GA,India,1417.2,SOUTH ASIA,1113145769
Hemang Raval,Stub,India,1417.2,SOUTH ASIA,1081727123
Roque Santana Fernandes,C,India,1417.2,SOUTH ASIA,1114953891
Rahul Roy (politician),Stub,India,1417.2,SOUTH ASIA,1113417801
Rekha Roy,Stub,India,1417.2,SOUTH ASIA,1098477968
Safiullah Khan Tanoli,Start,India,1417.2,SOUTH ASIA,1095006213
Hemnarayan Sah,Stub,India,1417.2,SOUTH ASIA,1050823128
Namita Saha,Stub,India,1417.2,SOUTH ASIA,1098477936
Nilabati Saha,Stub,India,1417.2,SOUTH ASIA,1105759622
Kanwar Sandhu,Start,India,1417.2,SOUTH ASIA,1112289887
Sangat Singh Gilzian,Stub,India,1417.2,SOUTH ASIA,1055486660
Hari Ram Sardar,Stub,India,1417.2,SOUTH ASIA,1095563242
Sanjib Sardar,Stub,India,1417.2,SOUTH ASIA,1096050420
Sarju Prasad Misra,Stub,India,1417.2,SOUTH ASIA,1066639791
Chandana Sarkar,Stub,India,1417.2,SOUTH ASIA,1098477949
C. H. Sekar,Stub,India,1417.2,SOUTH ASIA,1099356098
G. Sendhil Kumar,Stub,India,1417.2,SOUTH ASIA,1100554178
Seth Kishan Dass,Start,India,1417.2,SOUTH ASIA,1087514391
Nirav Shah (politician),Start,India,1417.2,SOUTH ASIA,1057444473
Gyanesh Sharma,Stub,India,1417.2,SOUTH ASIA,1105059420
Radha Mohan Sharma,Start,India,1417.2,SOUTH ASIA,1096049383
Gopal Singh Shekhawat,Start,India,1417.2,SOUTH ASIA,1094776954
Sunil Shelke,Stub,India,1417.2,SOUTH ASIA,1111298854
Tukaram Shrangare,C,India,1417.2,SOUTH ASIA,1076973094
Zeeshan Siddique,Start,India,1417.2,SOUTH ASIA,1102747673
Abbas Siddiqui,Start,India,1417.2,SOUTH ASIA,1115361393
Onkar Singh Lakhawat,C,India,1417.2,SOUTH ASIA,1111179656
Binod Kumar Singh,Stub,India,1417.2,SOUTH ASIA,1106068967
Master Gurbanta Singh,C,India,1417.2,SOUTH ASIA,1113617983
Nirmal Singh (judge),Start,India,1417.2,SOUTH ASIA,1100593969
Ram Ratan Singh,Stub,India,1417.2,SOUTH ASIA,1113692656
Sadanand Singh,Stub,India,1417.2,SOUTH ASIA,1113844073
Samarpal Singh,Start,India,1417.2,SOUTH ASIA,1108035102
Shyam Bahadur Singh,Stub,India,1417.2,SOUTH ASIA,1096050782
Vijay Kumar Singh (Bihar),Stub,India,1417.2,SOUTH ASIA,1090457971
Sumita Sinha,Stub,India,1417.2,SOUTH ASIA,1096051052
V. P. Sivasubramani,Stub,India,1417.2,SOUTH ASIA,1110651026
Achhelal Sonkar,Stub,India,1417.2,SOUTH ASIA,1034062987
M. K. Stalin,GA,India,1417.2,SOUTH ASIA,1115422876
Sunder Sham Arora,Stub,India,1417.2,SOUTH ASIA,1101188962
Suresh Kumar Routray,Start,India,1417.2,SOUTH ASIA,1112193527
Surinder Pal Singh Sibia,Stub,India,1417.2,SOUTH ASIA,1096051156
Sushil Kumar Rinku,Stub,India,1417.2,SOUTH ASIA,1101188980
Mulla Abdullabhai Taherali,Start,India,1417.2,SOUTH ASIA,1111420550
Jagdev Singh Talwandi,C,India,1417.2,SOUTH ASIA,1111937631
Ranjit Singh Talwandi,Start,India,1417.2,SOUTH ASIA,1113540752
F. R. D. Thakor,Start,India,1417.2,SOUTH ASIA,1111422434
Thamizhachi Thangapandian,C,India,1417.2,SOUTH ASIA,1112412666
Skariah Thomas,Start,India,1417.2,SOUTH ASIA,1111432022
Rakesh Tikait,Start,India,1417.2,SOUTH ASIA,1114598928
B. P. Tiwari,B,India,1417.2,SOUTH ASIA,1113574172
Kuldeep Singh Vaid,Start,India,1417.2,SOUTH ASIA,1089709962
Bhagya Reddy Varma,Start,India,1417.2,SOUTH ASIA,1108995429
Thiru Sri Thiagu Vayakkarar,Stub,India,1417.2,SOUTH ASIA,1096824131
Vindhya (actress),C,India,1417.2,SOUTH ASIA,1111786109
M. L. Vishwakarma,Start,India,1417.2,SOUTH ASIA,1111442579
Burhan Abdurahman,Stub,Indonesia,275.5,SOUTHEAST ASIA,1099307042
Rais Abin,GA,Indonesia,275.5,SOUTHEAST ASIA,1102954021
Amris,Stub,Indonesia,275.5,SOUTHEAST ASIA,1098436275
Anang Hermansyah,C,Indonesia,275.5,SOUTHEAST ASIA,1099712720
Andrei Angouw,GA,Indonesia,275.5,SOUTHEAST ASIA,1075553463
Bustanil Arifin,Stub,Indonesia,275.5,SOUTHEAST ASIA,1094750496
Wiranto Arismunandar,C,Indonesia,275.5,SOUTHEAST ASIA,1104361091
Ahmad Azhary,Start,Indonesia,275.5,SOUTHEAST ASIA,1064597688
Joop Ave,Start,Indonesia,275.5,SOUTHEAST ASIA,1102311720
Antasari Azhar,C,Indonesia,275.5,SOUTHEAST ASIA,1097046488
Kuryana Azis,Stub,Indonesia,275.5,SOUTHEAST ASIA,1103013525
B.M. Diah,C,Indonesia,275.5,SOUTHEAST ASIA,1095986048
Basyir Bachtiar,Stub,Indonesia,275.5,SOUTHEAST ASIA,1061228667
Justika Baharsjah,Stub,Indonesia,275.5,SOUTHEAST ASIA,1016221472
Abu Bakar (Indonesian politician),Stub,Indonesia,275.5,SOUTHEAST ASIA,1108504597
Bambang Kesowo,Start,Indonesia,275.5,SOUTHEAST ASIA,1069174954
Faisal Basri,Stub,Indonesia,275.5,SOUTHEAST ASIA,939654481
Novel Baswedan,C,Indonesia,275.5,SOUTHEAST ASIA,1111081724
Mustofa Bisri,Start,Indonesia,275.5,SOUTHEAST ASIA,1096901028
Bonifasius Belawan Geh,C,Indonesia,275.5,SOUTHEAST ASIA,1095263820
Manuel Carrascalão,Start,Indonesia,275.5,SOUTHEAST ASIA,1071880738
Manuel Carrascalão,Start,Timor-Leste,1.3,SOUTHEAST ASIA,1071880738
Dewa Cawu,Start,Indonesia,275.5,SOUTHEAST ASIA,1101642640
P. F. Dahler,C,Indonesia,275.5,SOUTHEAST ASIA,1095339677
P. F. Dahler,C,Netherlands,17.7,WESTERN EUROPE,1095339677
Omar Dhani,Start,Indonesia,275.5,SOUTHEAST ASIA,1100832142
Daryatmo,Start,Indonesia,275.5,SOUTHEAST ASIA,1091440276
H. S. Dillon,Start,Indonesia,275.5,SOUTHEAST ASIA,1115070055
Eros Djarot,C,Indonesia,275.5,SOUTHEAST ASIA,1084313830
Djumhana Wiriaatmadja,GA,Indonesia,275.5,SOUTHEAST ASIA,1087774083
Alue Dohong,Start,Indonesia,275.5,SOUTHEAST ASIA,1085273847
Ernest Douwes Dekker,C,Indonesia,275.5,SOUTHEAST ASIA,1104198852
Rustam Effendi,C,Indonesia,275.5,SOUTHEAST ASIA,1089099719
Rahmah el Yunusiyah,GA,Indonesia,275.5,SOUTHEAST ASIA,1110531364
Fachrul Baraqbah,GA,Indonesia,275.5,SOUTHEAST ASIA,1095122467
Fadeli,Stub,Indonesia,275.5,SOUTHEAST ASIA,1098425390
Abdul Malik Fadjar,Stub,Indonesia,275.5,SOUTHEAST ASIA,1055090382
Governor of Bangka Belitung Islands,Stub,Indonesia,275.5,SOUTHEAST ASIA,1097027021
Yairus Gwijangge,Stub,Indonesia,275.5,SOUTHEAST ASIA,1101922982
Zukhriatul Hafizah Muhammad,Start,Indonesia,275.5,SOUTHEAST ASIA,1112742172
Nurdin Halid,C,Indonesia,275.5,SOUTHEAST ASIA,1088639270
Syarif Hamid II of Pontianak,C,Indonesia,275.5,SOUTHEAST ASIA,1095647077
Syarwan Hamid,Stub,Indonesia,275.5,SOUTHEAST ASIA,1100353999
Mulfachri Harahap,Stub,Indonesia,275.5,SOUTHEAST ASIA,1003492873
Hasan Basry,C,Indonesia,275.5,SOUTHEAST ASIA,1100268334
Albert Hasibuan,Stub,Indonesia,275.5,SOUTHEAST ASIA,1108923686
Diaz Hendropriyono,Stub,Indonesia,275.5,SOUTHEAST ASIA,1025513399
Hilman Djajadiningrat,C,Indonesia,275.5,SOUTHEAST ASIA,1052835626
Helmud Hontong,GA,Indonesia,275.5,SOUTHEAST ASIA,1102733120
Rasimah Ismail,Stub,Indonesia,275.5,SOUTHEAST ASIA,930836119
Herman Johannes,C,Indonesia,275.5,SOUTHEAST ASIA,1069680657
John Djopari,Start,Indonesia,275.5,SOUTHEAST ASIA,1099316435
S. Kabo,Stub,Indonesia,275.5,SOUTHEAST ASIA,1052074435
Zulkarnain Karim,Stub,Indonesia,275.5,SOUTHEAST ASIA,1106838661
Bahlil Lahadalia,C,Indonesia,275.5,SOUTHEAST ASIA,1096972055
Liem Koen Hian,C,Indonesia,275.5,SOUTHEAST ASIA,1077769147
Andi Alfian Mallarangeng,Start,Indonesia,275.5,SOUTHEAST ASIA,1089188531
Ben Mang Reng Say,C,Indonesia,275.5,SOUTHEAST ASIA,1078358755
Gatot Mangkoepradja,Stub,Indonesia,275.5,SOUTHEAST ASIA,1095352960
Kuntoro Mangkusubroto,Start,Indonesia,275.5,SOUTHEAST ASIA,1046359731
Abdul Latif Daeng Masikki,Stub,Indonesia,275.5,SOUTHEAST ASIA,1049838767
Adjie Massaid,Start,Indonesia,275.5,SOUTHEAST ASIA,1113409072
Alimuddin Daeng Matiro,Stub,Indonesia,275.5,SOUTHEAST ASIA,1049838847
Mohamad Isa,GA,Indonesia,275.5,SOUTHEAST ASIA,1097052642
Herman Monim,Start,Indonesia,275.5,SOUTHEAST ASIA,1066805579
Burhan Muhammad,Stub,Indonesia,275.5,SOUTHEAST ASIA,1063404014
Farouk Muhammad,Stub,Indonesia,275.5,SOUTHEAST ASIA,1098835847
Ali Masykur Musa,Start,Indonesia,275.5,SOUTHEAST ASIA,1063399683
Hasyim Muzadi,GA,Indonesia,275.5,SOUTHEAST ASIA,1072922132
Abi Kusno Nachran,Start,Indonesia,275.5,SOUTHEAST ASIA,1063403183
Rustam Effendy Nainggolan,Start,Indonesia,275.5,SOUTHEAST ASIA,1049059147
Muhammad Nazar,Stub,Indonesia,275.5,SOUTHEAST ASIA,992150436
Ngitung,Stub,Indonesia,275.5,SOUTHEAST ASIA,901722698
Ramses Ohee,GA,Indonesia,275.5,SOUTHEAST ASIA,1096782591
Panusunan Pasaribu,Start,Indonesia,275.5,SOUTHEAST ASIA,1107533136
Julian Aldrin Pasha,Stub,Indonesia,275.5,SOUTHEAST ASIA,1025723291
Poedjono Pranyoto,GA,Indonesia,275.5,SOUTHEAST ASIA,1101575086
Prijono,C,Indonesia,275.5,SOUTHEAST ASIA,1085683318
Anthony Winza Probowo,C,Indonesia,275.5,SOUTHEAST ASIA,1104560182
I Gusti Ketut Pudja,GA,Indonesia,275.5,SOUTHEAST ASIA,1108931157
Tedjo Edhy Purdijatno,Start,Indonesia,275.5,SOUTHEAST ASIA,1113174460
Ridwan Suwidi,Stub,Indonesia,275.5,SOUTHEAST ASIA,1073107544
Sa'duddin,Start,Indonesia,275.5,SOUTHEAST ASIA,1098426619
Ahmad Ridha Sabana,Start,Indonesia,275.5,SOUTHEAST ASIA,1108576169
Hari Sabarno,Start,Indonesia,275.5,SOUTHEAST ASIA,1106838713
Bambang Santoso,Start,Indonesia,275.5,SOUTHEAST ASIA,1089472187
Sidik Djojosukarto,GA,Indonesia,275.5,SOUTHEAST ASIA,1096392078
Sudi Silalahi,Start,Indonesia,275.5,SOUTHEAST ASIA,1103540330
W. T. P. Simarmata,Stub,Indonesia,275.5,SOUTHEAST ASIA,1100676941
Mahadi Sinambela,Stub,Indonesia,275.5,SOUTHEAST ASIA,1106829598
Mooryati Soedibyo,Start,Indonesia,275.5,SOUTHEAST ASIA,1085297344
Soerjadi Soedirdja,Stub,Indonesia,275.5,SOUTHEAST ASIA,1077290298
Soegiono,Stub,Indonesia,275.5,SOUTHEAST ASIA,1015211738
Tjokorda Gde Raka Soekawati,Start,Indonesia,275.5,SOUTHEAST ASIA,1098075313
Soemarno Sosroatmodjo,Stub,Indonesia,275.5,SOUTHEAST ASIA,1106486056
Max Sopacua,Stub,Indonesia,275.5,SOUTHEAST ASIA,1098806848
Sarifuddin Sudding,Stub,Indonesia,275.5,SOUTHEAST ASIA,1089760765
Sukarni,GA,Indonesia,275.5,SOUTHEAST ASIA,1098589729
Sukmawati Sukarnoputri,C,Indonesia,275.5,SOUTHEAST ASIA,1112923693
Tjokorda Ngurah Wim Sukawati,Start,Indonesia,275.5,SOUTHEAST ASIA,1027765907
Sukiman (regent),Stub,Indonesia,275.5,SOUTHEAST ASIA,1096320949
Ibnu Sutowo,GA,Indonesia,275.5,SOUTHEAST ASIA,1111415805
Syamsuddin Mahmud,C,Indonesia,275.5,SOUTHEAST ASIA,1111614888
Charles Tambu,Stub,Indonesia,275.5,SOUTHEAST ASIA,1089151622
Abdul Sajid Tamrin,Stub,Indonesia,275.5,SOUTHEAST ASIA,1088569372
Jan Engelbert Tatengkeng,Start,Indonesia,275.5,SOUTHEAST ASIA,1063395891
Frans Tutuhatunewa,Stub,Indonesia,275.5,SOUTHEAST ASIA,994017808
A. Wahab,Stub,Indonesia,275.5,SOUTHEAST ASIA,925557257
John Wattilete,Start,Indonesia,275.5,SOUTHEAST ASIA,1090960854
Erna Witoelar,Stub,Indonesia,275.5,SOUTHEAST ASIA,1106103776
Yansen Tipa Padan,Stub,Indonesia,275.5,SOUTHEAST ASIA,1080765579
Z.A. Ahmad (Indonesian politician),Stub,Indonesia,275.5,SOUTHEAST ASIA,1050037853
Achmad Rizal Zakaria,Stub,Indonesia,275.5,SOUTHEAST ASIA,1098843914
Aliança de Araújo,Start,Timor-Leste,1.3,SOUTHEAST ASIA,1059363091
María do Céu,Start,Timor-Leste,1.3,SOUTHEAST ASIA,1112159193
Brigida Antónia Correia,Start,Timor-Leste,1.3,SOUTHEAST ASIA,1059174694
Isabel da Costa Ferreira,C,Timor-Leste,1.3,SOUTHEAST ASIA,1112773533
Albina Marçal Freitas,Start,Timor-Leste,1.3,SOUTHEAST ASIA,1112274488
Ángela Freitas,Start,Timor-Leste,1.3,SOUTHEAST ASIA,1085081003
Justino Mota,Start,Timor-Leste,1.3,SOUTHEAST ASIA,1099899758
Maria da Paixão da Costa,Stub,Timor-Leste,1.3,SOUTHEAST ASIA,1076208477
Olinda Morais,Start,Timor-Leste,1.3,SOUTHEAST ASIA,1009671491
